Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Market,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
ORD-006335,2016-05-05,2016-05-10,Standard,CUST-0777,Customer_CUST-0777,Home Office,Egypt,Cairo,Cairo,Africa,Africa,PROD-0074,Technology,Accessories,7943.83,6,0.0,1681.35,53.33,Low
ORD-006336,2018-06-02,2018-06-06,Standard,CUST-1137,Customer_CUST-1137,Corporate,United States,Houston,Florida,North America,USCA,PROD-0414,Furniture,Bookcases,2526.97,13,0.0,585.55,49.45,Low
ORD-006337,2015-11-09,2015-11-11,Standard,CUST-1192,Customer_CUST-1192,Home Office,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0129,Technology,Phones,3654.55,9,0.1,1350.1,44.87,Low
ORD-006338,2016-09-06,2016-09-11,Same Day,CUST-0533,Customer_CUST-0533,Consumer,India,Bangalore,Bangalore,Asia,Asia Pacific,PROD-0479,Office Supplies,Labels,333.98,7,0.4,73.95,40.64,Low
ORD-006339,2017-07-07,2017-07-13,Standard,CUST-1104,Customer_CUST-1104,Consumer,Mexico,Monterrey,Monterrey,South America,Latin America,PROD-0483,Office Supplies,Labels,1593.32,13,0.1,364.57,17.54,Medium
ORD-006340,2017-03-23,2017-03-26,Second Class,CUST-0908,Customer_CUST-0908,Consumer,Egypt,Alexandria,Alexandria,Africa,Africa,PROD-0240,Office Supplies,Binders,1659.09,10,0.1,520.29,31.66,Medium
ORD-006341,2017-07-28,2017-08-04,First Class,CUST-0228,Customer_CUST-0228,Home Office,Canada,Calgary,Alberta,North America,USCA,PROD-0157,Technology,Copiers,2516.12,3,0.0,660.2,78.95,Critical
ORD-006342,2018-01-16,2018-01-22,Second Class,CUST-1061,Customer_CUST-1061,Consumer,United States,Chicago,California,North America,USCA,PROD-0141,Office Supplies,Art,783.36,14,0.2,122.44,61.91,Critical
ORD-006343,2018-08-19,2018-08-23,Standard,CUST-1627,Customer_CUST-1627,Corporate,Germany,Berlin,Berlin,Europe,Europe,PROD-0457,Technology,Copiers,1390.63,3,0.1,558.58,58.13,Medium
ORD-006344,2016-11-10,2016-11-15,Second Class,CUST-1351,Customer_CUST-1351,Home Office,Nigeria,Abuja,Abuja,Africa,Africa,PROD-0232,Office Supplies,Labels,1717.57,14,0.3,221.56,17.68,Low
ORD-006345,2016-03-10,2016-03-16,Standard,CUST-0990,Customer_CUST-0990,Consumer,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0299,Furniture,Storage,1398.83,1,0.1,508.04,46.03,Medium
ORD-006346,2016-11-12,2016-11-14,Standard,CUST-1176,Customer_CUST-1176,Consumer,Canada,Toronto,Alberta,North America,USCA,PROD-0041,Furniture,Tables,529.62,1,0.4,204.79,14.81,Medium
ORD-006347,2018-03-04,2018-03-11,Second Class,CUST-0178,Customer_CUST-0178,Corporate,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0459,Furniture,Tables,6223.34,11,0.3,1274.29,76.62,Low
ORD-006348,2017-12-09,2017-12-13,Same Day,CUST-1206,Customer_CUST-1206,Corporate,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0216,Furniture,Tables,977.44,2,0.0,235.15,35.95,Medium
ORD-006349,2018-12-26,2018-12-31,Second Class,CUST-0468,Customer_CUST-0468,Corporate,Turkey,Ankara,Ankara,Middle East,Middle East,PROD-0345,Office Supplies,Storage,552.35,5,0.0,73.21,64.31,Medium
ORD-006350,2015-12-06,2015-12-12,Standard,CUST-0622,Customer_CUST-0622,Consumer,UAE,Abu Dhabi,Abu Dhabi,Middle East,Middle East,PROD-0186,Furniture,Furnishings,2959.85,4,0.0,162.55,42.91,Low
ORD-006351,2015-12-13,2015-12-18,Standard,CUST-1896,Customer_CUST-1896,Corporate,UAE,Abu Dhabi,Abu Dhabi,Middle East,Middle East,PROD-0333,Furniture,Chairs,6074.38,8,0.1,1074.05,29.83,Critical
ORD-006352,2016-10-07,2016-10-12,Standard,CUST-1133,Customer_CUST-1133,Consumer,Italy,Naples,Naples,Europe,Europe,PROD-0398,Furniture,Chairs,3647.94,2,0.0,424.01,51.9,Critical
ORD-006353,2018-10-02,2018-10-08,Second Class,CUST-0156,Customer_CUST-0156,Consumer,Netherlands,Rotterdam,Rotterdam,Europe,Europe,PROD-0041,Office Supplies,Art,1032.33,9,0.1,125.22,61.12,Medium
ORD-006354,2016-10-10,2016-10-11,Standard,CUST-0260,Customer_CUST-0260,Consumer,Colombia,Medellin,Medellin,South America,Latin America,PROD-0451,Office Supplies,Paper,1840.53,11,0.0,232.83,5.05,Medium
ORD-006355,2015-09-02,2015-09-05,First Class,CUST-0396,Customer_CUST-0396,Home Office,United Kingdom,Manchester,Manchester,Europe,Europe,PROD-0438,Technology,Phones,2559.19,2,0.1,664.87,58.77,High
ORD-006356,2015-04-19,2015-04-23,Standard,CUST-1603,Customer_CUST-1603,Corporate,Australia,Brisbane,Brisbane,Asia,Asia Pacific,PROD-0262,Technology,Accessories,4309.45,4,0.0,258.63,34.08,Low
ORD-006357,2016-06-16,2016-06-20,Standard,CUST-0933,Customer_CUST-0933,Corporate,South Africa,Cape Town,Cape Town,Africa,Africa,PROD-0046,Office Supplies,Labels,592.07,13,0.1,108.58,63.16,Critical
ORD-006358,2018-01-18,2018-01-25,Standard,CUST-0260,Customer_CUST-0260,Consumer,United States,Houston,Florida,North America,USCA,PROD-0205,Furniture,Tables,2121.09,3,0.5,360.57,46.86,Critical
ORD-006359,2015-10-23,2015-10-30,Standard,CUST-0271,Customer_CUST-0271,Home Office,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0385,Technology,Copiers,509.67,2,0.2,77.59,20.35,Low
ORD-006360,2015-04-22,2015-04-29,Second Class,CUST-0412,Customer_CUST-0412,Consumer,Japan,Osaka,Osaka,Asia,Asia Pacific,PROD-0285,Technology,Storage,10719.47,9,0.2,1944.54,64.03,High
ORD-006361,2018-04-15,2018-04-19,Same Day,CUST-1061,Customer_CUST-1061,Consumer,Brazil,Sao Paulo,Sao Paulo,South America,Latin America,PROD-0206,Furniture,Chairs,16646.19,13,0.3,2827.09,67.72,Medium
ORD-006362,2015-12-09,2015-12-14,Standard,CUST-0393,Customer_CUST-0393,Home Office,South Africa,Johannesburg,Johannesburg,Africa,Africa,PROD-0460,Technology,Copiers,1375.82,1,0.0,460.72,32.05,Medium
ORD-006363,2015-04-11,2015-04-18,Standard,CUST-1806,Customer_CUST-1806,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0379,Furniture,Storage,4292.24,5,0.0,1584.93,50.01,Critical
ORD-006364,2016-09-20,2016-09-26,Same Day,CUST-1659,Customer_CUST-1659,Corporate,India,Bangalore,Bangalore,Asia,Asia Pacific,PROD-0410,Office Supplies,Paper,320.53,6,0.5,81.7,3.52,High
ORD-006365,2018-11-25,2018-11-28,Second Class,CUST-1248,Customer_CUST-1248,Consumer,Canada,Calgary,Quebec,North America,USCA,PROD-0186,Office Supplies,Fasteners,48.3,5,0.3,9.28,60.98,Medium
ORD-006366,2015-01-28,2015-01-30,Same Day,CUST-0195,Customer_CUST-0195,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0343,Office Supplies,Binders,192.96,3,0.0,23.37,42.53,High
ORD-006367,2017-07-25,2017-07-29,Standard,CUST-0367,Customer_CUST-0367,Consumer,China,Beijing,Beijing,Asia,Asia Pacific,PROD-0131,Technology,Phones,4181.87,7,0.0,913.61,7.94,Low
ORD-006368,2015-02-27,2015-03-05,Standard,CUST-0894,Customer_CUST-0894,Home Office,United States,Chicago,Florida,North America,USCA,PROD-0316,Technology,Machines,10978.99,12,0.1,1749.74,17.0,Low
ORD-006369,2015-10-24,2015-10-27,Standard,CUST-0594,Customer_CUST-0594,Consumer,Spain,Madrid,Madrid,Europe,Europe,PROD-0398,Technology,Accessories,3795.56,5,0.4,451.9,9.47,Low
ORD-006370,2015-05-14,2015-05-17,Standard,CUST-0562,Customer_CUST-0562,Consumer,Canada,Calgary,British Columbia,North America,USCA,PROD-0098,Office Supplies,Storage,33.41,1,0.2,7.68,29.91,Low
ORD-006371,2018-09-16,2018-09-17,Second Class,CUST-1102,Customer_CUST-1102,Home Office,South Africa,Durban,Durban,Africa,Africa,PROD-0279,Office Supplies,Binders,589.91,11,0.0,202.71,62.69,Low
ORD-006372,2015-09-06,2015-09-12,Standard,CUST-0537,Customer_CUST-0537,Home Office,France,Paris,Paris,Europe,Europe,PROD-0190,Technology,Copiers,1029.8,2,0.1,388.3,76.16,Medium
ORD-006373,2017-10-17,2017-10-21,Second Class,CUST-1831,Customer_CUST-1831,Consumer,Morocco,Casablanca,Casablanca,Africa,Africa,PROD-0266,Furniture,Chairs,316.34,7,0.0,69.39,28.03,Medium
ORD-006374,2016-07-03,2016-07-10,Standard,CUST-1562,Customer_CUST-1562,Consumer,South Africa,Durban,Durban,Africa,Africa,PROD-0004,Technology,Accessories,8945.77,7,0.0,2149.14,9.1,Critical
ORD-006375,2017-06-20,2017-06-25,First Class,CUST-0572,Customer_CUST-0572,Consumer,Canada,Vancouver,Quebec,North America,USCA,PROD-0039,Furniture,Bookcases,11379.44,11,0.0,3029.27,2.32,Medium
ORD-006376,2018-01-03,2018-01-10,Standard,CUST-0308,Customer_CUST-0308,Corporate,Japan,Tokyo,Tokyo,Asia,Asia Pacific,PROD-0113,Technology,Accessories,7980.93,12,0.1,1759.92,34.1,High
ORD-006377,2017-04-13,2017-04-16,Standard,CUST-0582,Customer_CUST-0582,Consumer,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0458,Technology,Machines,2074.21,2,0.2,166.64,48.56,Medium
ORD-006378,2018-04-06,2018-04-09,Second Class,CUST-0666,Customer_CUST-0666,Corporate,South Africa,Johannesburg,Johannesburg,Africa,Africa,PROD-0344,Technology,Storage,1359.51,4,0.3,315.94,67.62,Medium
ORD-006379,2017-02-09,2017-02-11,Standard,CUST-0560,Customer_CUST-0560,Corporate,Italy,Rome,Rome,Europe,Europe,PROD-0034,Technology,Phones,2209.12,9,0.2,588.68,13.53,Medium
ORD-006380,2018-10-10,2018-10-17,Standard,CUST-0566,Customer_CUST-0566,Consumer,United States,Los Angeles,Texas,North America,USCA,PROD-0216,Office Supplies,Labels,12.4,4,0.2,3.05,43.47,Medium
ORD-006381,2018-06-02,2018-06-03,Standard,CUST-1907,Customer_CUST-1907,Corporate,Spain,Barcelona,Barcelona,Europe,Europe,PROD-0120,Furniture,Chairs,8186.55,13,0.4,482.17,34.89,Critical
ORD-006382,2015-05-26,2015-05-29,First Class,CUST-1961,Customer_CUST-1961,Corporate,Australia,Brisbane,Brisbane,Asia,Asia Pacific,PROD-0281,Technology,Storage,1269.63,1,0.0,378.03,30.39,Low
ORD-006383,2018-06-18,2018-06-21,Second Class,CUST-1396,Customer_CUST-1396,Corporate,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0436,Furniture,Storage,1044.59,1,0.0,212.53,62.4,High
ORD-006384,2017-06-11,2017-06-16,Second Class,CUST-1409,Customer_CUST-1409,Corporate,Japan,Tokyo,Tokyo,Asia,Asia Pacific,PROD-0271,Technology,Copiers,960.11,7,0.0,389.34,8.97,Low
ORD-006385,2015-12-10,2015-12-15,Same Day,CUST-1138,Customer_CUST-1138,Consumer,India,Mumbai,Mumbai,Asia,Asia Pacific,PROD-0268,Office Supplies,Binders,208.5,13,0.0,32.67,8.0,Low
ORD-006386,2017-11-24,2017-11-26,Same Day,CUST-0277,Customer_CUST-0277,Corporate,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0129,Technology,Machines,1467.47,2,0.0,409.32,32.45,Critical
ORD-006387,2016-12-02,2016-12-08,Second Class,CUST-0462,Customer_CUST-0462,Home Office,Egypt,Cairo,Cairo,Africa,Africa,PROD-0362,Technology,Storage,5033.9,12,0.4,1517.11,54.06,Medium
ORD-006388,2015-01-01,2015-01-03,Second Class,CUST-0622,Customer_CUST-0622,Corporate,South Africa,Cape Town,Cape Town,Africa,Africa,PROD-0376,Technology,Phones,8169.98,6,0.0,3471.64,66.4,Medium
ORD-006389,2015-06-02,2015-06-04,Second Class,CUST-1096,Customer_CUST-1096,Consumer,Qatar,Doha,Doha,Middle East,Middle East,PROD-0393,Furniture,Tables,16985.35,10,0.0,4935.61,28.32,Low
ORD-006390,2016-03-04,2016-03-09,Standard,CUST-1433,Customer_CUST-1433,Corporate,Italy,Rome,Rome,Europe,Europe,PROD-0315,Office Supplies,Binders,32.54,3,0.1,2.93,74.44,Low
ORD-006391,2016-05-22,2016-05-29,Same Day,CUST-1554,Customer_CUST-1554,Consumer,Canada,Toronto,Ontario,North America,USCA,PROD-0142,Technology,Machines,1476.45,1,0.0,394.32,58.85,Medium
ORD-006392,2018-02-23,2018-03-02,Second Class,CUST-0015,Customer_CUST-0015,Consumer,South Africa,Cape Town,Cape Town,Africa,Africa,PROD-0105,Technology,Phones,8698.76,9,0.0,1633.15,53.59,High
ORD-006393,2016-05-05,2016-05-12,Standard,CUST-0042,Customer_CUST-0042,Home Office,Canada,Calgary,Quebec,North America,USCA,PROD-0287,Technology,Copiers,3071.28,6,0.1,461.69,68.59,Low
ORD-006394,2015-12-11,2015-12-17,Standard,CUST-0020,Customer_CUST-0020,Consumer,India,Mumbai,Mumbai,Asia,Asia Pacific,PROD-0216,Furniture,Tables,11246.99,10,0.4,2192.26,35.42,High
ORD-006395,2015-08-09,2015-08-14,Standard,CUST-1040,Customer_CUST-1040,Home Office,Germany,Frankfurt,Frankfurt,Europe,Europe,PROD-0053,Technology,Machines,3869.81,5,0.0,301.49,63.1,High
ORD-006396,2016-12-23,2016-12-24,Standard,CUST-0647,Customer_CUST-0647,Consumer,UAE,Abu Dhabi,Abu Dhabi,Middle East,Middle East,PROD-0447,Technology,Accessories,2026.52,2,0.0,470.21,31.21,Medium
ORD-006397,2017-11-14,2017-11-18,Standard,CUST-1757,Customer_CUST-1757,Consumer,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0244,Office Supplies,Fasteners,27.49,1,0.3,3.6,32.87,Medium
ORD-006398,2016-06-11,2016-06-15,Standard,CUST-0607,Customer_CUST-0607,Home Office,Australia,Brisbane,Brisbane,Asia,Asia Pacific,PROD-0394,Technology,Phones,16339.87,14,0.0,4623.89,7.88,Medium
ORD-006399,2018-04-20,2018-04-21,Standard,CUST-0093,Customer_CUST-0093,Consumer,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0106,Office Supplies,Paper,255.6,4,0.1,54.81,64.12,Medium
ORD-006400,2017-04-20,2017-04-27,Second Class,CUST-0081,Customer_CUST-0081,Home Office,Israel,Tel Aviv,Tel Aviv,Middle East,Middle East,PROD-0171,Technology,Accessories,5092.59,7,0.0,1299.92,26.51,High
ORD-006401,2017-12-01,2017-12-05,Standard,CUST-1925,Customer_CUST-1925,Consumer,China,Guangzhou,Guangzhou,Asia,Asia Pacific,PROD-0146,Technology,Phones,1963.49,8,0.3,568.81,74.02,Medium
ORD-006402,2016-04-25,2016-05-01,Standard,CUST-1938,Customer_CUST-1938,Home Office,United States,New York,Texas,North America,USCA,PROD-0067,Office Supplies,Storage,411.3,4,0.3,118.29,76.95,High
ORD-006403,2017-07-18,2017-07-23,Standard,CUST-1102,Customer_CUST-1102,Home Office,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0315,Office Supplies,Labels,283.58,3,0.0,88.84,9.46,Medium
ORD-006404,2017-05-21,2017-05-25,First Class,CUST-1887,Customer_CUST-1887,Consumer,Canada,Montreal,British Columbia,North America,USCA,PROD-0332,Technology,Copiers,420.84,8,0.4,70.86,37.82,Medium
ORD-006405,2018-11-26,2018-12-02,Standard,CUST-1522,Customer_CUST-1522,Corporate,United States,Philadelphia,New York,North America,USCA,PROD-0355,Technology,Storage,11238.89,10,0.2,2966.94,22.39,Medium
ORD-006406,2015-12-11,2015-12-16,Standard,CUST-0658,Customer_CUST-0658,Corporate,China,Shanghai,Shanghai,Asia,Asia Pacific,PROD-0364,Furniture,Tables,1881.02,3,0.3,579.65,64.85,Medium
ORD-006407,2015-02-14,2015-02-20,Second Class,CUST-1856,Customer_CUST-1856,Home Office,Israel,Tel Aviv,Tel Aviv,Middle East,Middle East,PROD-0246,Technology,Storage,2805.49,3,0.3,734.93,71.81,Medium
ORD-006408,2015-01-21,2015-01-22,Standard,CUST-0495,Customer_CUST-0495,Corporate,Chile,Santiago,Santiago,South America,Latin America,PROD-0279,Office Supplies,Paper,123.93,1,0.1,36.78,72.52,Medium
ORD-006409,2017-12-29,2017-12-31,Standard,CUST-1945,Customer_CUST-1945,Home Office,Spain,Barcelona,Barcelona,Europe,Europe,PROD-0086,Furniture,Furnishings,3914.07,4,0.3,1315.12,7.7,Low
ORD-006410,2017-05-22,2017-05-23,Standard,CUST-1995,Customer_CUST-1995,Consumer,Australia,Melbourne,Melbourne,Asia,Asia Pacific,PROD-0459,Office Supplies,Paper,366.84,4,0.0,127.4,39.72,Medium
ORD-006411,2015-02-17,2015-02-21,Second Class,CUST-0026,Customer_CUST-0026,Corporate,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0302,Furniture,Tables,4747.74,3,0.0,2026.32,20.97,Critical
ORD-006412,2016-07-04,2016-07-09,Second Class,CUST-1733,Customer_CUST-1733,Consumer,South Africa,Durban,Durban,Africa,Africa,PROD-0177,Furniture,Tables,2792.76,2,0.0,545.65,41.17,Medium
ORD-006413,2015-10-14,2015-10-20,Second Class,CUST-0656,Customer_CUST-0656,Consumer,Japan,Nagoya,Nagoya,Asia,Asia Pacific,PROD-0151,Technology,Machines,15970.35,12,0.0,1492.64,58.61,Critical
ORD-006414,2017-09-28,2017-10-02,Standard,CUST-1983,Customer_CUST-1983,Consumer,Spain,Barcelona,Barcelona,Europe,Europe,PROD-0396,Office Supplies,Storage,729.65,14,0.5,279.53,33.23,Medium
ORD-006415,2017-10-30,2017-11-03,First Class,CUST-0456,Customer_CUST-0456,Consumer,France,Paris,Paris,Europe,Europe,PROD-0285,Technology,Accessories,1784.5,7,0.4,600.56,15.24,Low
ORD-006416,2016-06-25,2016-06-27,Standard,CUST-1101,Customer_CUST-1101,Consumer,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0217,Office Supplies,Labels,678.34,4,0.0,196.56,7.07,Medium
ORD-006417,2017-01-25,2017-02-01,Standard,CUST-0314,Customer_CUST-0314,Consumer,China,Guangzhou,Guangzhou,Asia,Asia Pacific,PROD-0088,Furniture,Furnishings,14214.68,14,0.0,1040.51,20.36,Critical
ORD-006418,2015-10-01,2015-10-05,Standard,CUST-0352,Customer_CUST-0352,Home Office,Canada,Vancouver,Alberta,North America,USCA,PROD-0059,Furniture,Chairs,4305.93,5,0.1,1275.3,76.35,Medium
ORD-006419,2017-08-13,2017-08-15,Second Class,CUST-0923,Customer_CUST-0923,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0309,Furniture,Furnishings,1018.15,1,0.1,420.26,38.55,Critical
ORD-006420,2016-08-22,2016-08-27,Standard,CUST-1969,Customer_CUST-1969,Consumer,Egypt,Cairo,Cairo,Africa,Africa,PROD-0324,Office Supplies,Art,1392.89,11,0.2,505.52,36.08,Medium
ORD-006421,2016-01-16,2016-01-21,Second Class,CUST-1225,Customer_CUST-1225,Home Office,UAE,Abu Dhabi,Abu Dhabi,Middle East,Middle East,PROD-0357,Technology,Machines,1179.42,7,0.1,231.92,3.03,Low
ORD-006422,2018-09-14,2018-09-20,First Class,CUST-0303,Customer_CUST-0303,Corporate,Italy,Naples,Naples,Europe,Europe,PROD-0191,Furniture,Chairs,3669.36,13,0.2,966.26,26.8,Critical
ORD-006423,2016-04-23,2016-04-30,Standard,CUST-0327,Customer_CUST-0327,Consumer,United States,Chicago,Illinois,North America,USCA,PROD-0029,Furniture,Chairs,1332.28,2,0.2,403.15,14.9,Critical
ORD-006424,2015-01-15,2015-01-17,Standard,CUST-0123,Customer_CUST-0123,Corporate,Canada,Toronto,Ontario,North America,USCA,PROD-0003,Technology,Machines,5430.89,7,0.0,1899.88,37.64,Low
ORD-006425,2016-05-30,2016-05-31,Standard,CUST-0178,Customer_CUST-0178,Consumer,Canada,Vancouver,Alberta,North America,USCA,PROD-0351,Furniture,Chairs,16876.7,9,0.0,1775.08,17.06,Medium
ORD-006426,2015-07-10,2015-07-15,Standard,CUST-1326,Customer_CUST-1326,Consumer,China,Shenzhen,Shenzhen,Asia,Asia Pacific,PROD-0089,Office Supplies,Art,123.76,3,0.0,19.31,67.27,Medium
ORD-006427,2018-04-06,2018-04-13,Standard,CUST-1032,Customer_CUST-1032,Consumer,India,Delhi,Delhi,Asia,Asia Pacific,PROD-0367,Office Supplies,Storage,1320.2,11,0.2,273.21,36.04,Medium
ORD-006428,2016-09-12,2016-09-18,Same Day,CUST-0002,Customer_CUST-0002,Consumer,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0421,Technology,Copiers,8314.65,10,0.0,2879.05,45.74,High
ORD-006429,2018-03-06,2018-03-07,Standard,CUST-1170,Customer_CUST-1170,Corporate,India,Bangalore,Bangalore,Asia,Asia Pacific,PROD-0063,Office Supplies,Storage,1071.62,9,0.4,254.18,9.57,High
ORD-006430,2015-06-03,2015-06-08,First Class,CUST-0548,Customer_CUST-0548,Corporate,Canada,Toronto,Quebec,North America,USCA,PROD-0279,Office Supplies,Art,1663.16,9,0.0,327.63,39.57,Medium
ORD-006431,2018-11-12,2018-11-17,Standard,CUST-1624,Customer_CUST-1624,Corporate,Canada,Calgary,Ontario,North America,USCA,PROD-0247,Technology,Accessories,2823.13,13,0.2,945.19,25.41,Low
ORD-006432,2018-05-17,2018-05-23,First Class,CUST-0631,Customer_CUST-0631,Corporate,Australia,Brisbane,Brisbane,Asia,Asia Pacific,PROD-0433,Furniture,Chairs,1524.23,1,0.0,207.13,64.71,High
ORD-006433,2015-09-29,2015-10-05,First Class,CUST-0482,Customer_CUST-0482,Consumer,Chile,Santiago,Santiago,South America,Latin America,PROD-0086,Office Supplies,Labels,1116.78,12,0.5,290.86,50.45,Medium
ORD-006434,2015-05-23,2015-05-26,Second Class,CUST-1066,Customer_CUST-1066,Consumer,Egypt,Cairo,Cairo,Africa,Africa,PROD-0221,Furniture,Furnishings,4119.79,5,0.0,1369.87,34.73,Medium
ORD-006435,2017-12-28,2018-01-01,Same Day,CUST-1382,Customer_CUST-1382,Consumer,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0484,Furniture,Chairs,10911.34,13,0.2,4701.88,42.63,Critical
ORD-006436,2015-09-04,2015-09-08,Standard,CUST-1675,Customer_CUST-1675,Corporate,Morocco,Casablanca,Casablanca,Africa,Africa,PROD-0371,Office Supplies,Labels,45.24,1,0.5,14.67,19.1,High
ORD-006437,2018-07-08,2018-07-09,Standard,CUST-0571,Customer_CUST-0571,Home Office,Japan,Tokyo,Tokyo,Asia,Asia Pacific,PROD-0077,Technology,Phones,1402.99,2,0.0,333.31,35.68,Medium
ORD-006438,2017-02-26,2017-03-02,Second Class,CUST-0692,Customer_CUST-0692,Consumer,Colombia,Bogota,Bogota,South America,Latin America,PROD-0131,Technology,Accessories,2388.47,4,0.1,685.88,43.33,Critical
ORD-006439,2015-03-20,2015-03-21,Second Class,CUST-1738,Customer_CUST-1738,Home Office,Canada,Vancouver,Alberta,North America,USCA,PROD-0110,Office Supplies,Binders,527.94,10,0.1,91.97,77.09,Medium
ORD-006440,2016-09-14,2016-09-21,First Class,CUST-0221,Customer_CUST-0221,Consumer,Canada,Vancouver,Alberta,North America,USCA,PROD-0406,Technology,Copiers,9272.1,13,0.1,3841.2,74.47,Low
ORD-006441,2016-06-08,2016-06-13,Standard,CUST-0049,Customer_CUST-0049,Home Office,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0369,Office Supplies,Paper,791.02,13,0.2,118.82,31.09,Critical
ORD-006442,2017-02-10,2017-02-13,Standard,CUST-0952,Customer_CUST-0952,Corporate,Germany,Frankfurt,Frankfurt,Europe,Europe,PROD-0245,Technology,Machines,5329.2,8,0.1,1425.6,78.96,Medium
ORD-006443,2017-07-26,2017-07-29,Standard,CUST-0360,Customer_CUST-0360,Consumer,South Africa,Durban,Durban,Africa,Africa,PROD-0036,Furniture,Storage,784.49,1,0.0,187.59,33.89,Critical
ORD-006444,2018-09-15,2018-09-20,First Class,CUST-1478,Customer_CUST-1478,Consumer,Italy,Rome,Rome,Europe,Europe,PROD-0394,Furniture,Storage,5444.48,6,0.2,1608.48,19.74,Low
ORD-006445,2018-04-27,2018-05-03,Same Day,CUST-0752,Customer_CUST-0752,Consumer,Canada,Vancouver,British Columbia,North America,USCA,PROD-0120,Office Supplies,Paper,1530.99,9,0.1,396.26,66.75,High
ORD-006446,2018-01-23,2018-01-25,Second Class,CUST-0640,Customer_CUST-0640,Consumer,UAE,Abu Dhabi,Abu Dhabi,Middle East,Middle East,PROD-0265,Office Supplies,Envelopes,707.47,6,0.1,174.93,4.08,Medium
ORD-006447,2016-09-08,2016-09-10,Second Class,CUST-1866,Customer_CUST-1866,Corporate,Germany,Hamburg,Hamburg,Europe,Europe,PROD-0312,Office Supplies,Art,226.47,11,0.5,56.35,78.68,Low
ORD-006448,2017-10-28,2017-11-01,Second Class,CUST-1822,Customer_CUST-1822,Corporate,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0439,Furniture,Furnishings,240.19,1,0.1,54.25,36.03,Critical
ORD-006449,2015-03-08,2015-03-14,Second Class,CUST-1975,Customer_CUST-1975,Corporate,Egypt,Alexandria,Alexandria,Africa,Africa,PROD-0403,Technology,Storage,2092.21,3,0.3,825.17,71.37,Medium
ORD-006450,2015-07-10,2015-07-11,Standard,CUST-1052,Customer_CUST-1052,Corporate,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0328,Furniture,Bookcases,7788.13,13,0.4,1993.19,52.05,Low
ORD-006451,2018-10-21,2018-10-28,Second Class,CUST-0093,Customer_CUST-0093,Consumer,Italy,Milan,Milan,Europe,Europe,PROD-0033,Technology,Accessories,961.26,1,0.2,367.09,10.76,Medium
ORD-006452,2017-02-06,2017-02-09,Standard,CUST-0691,Customer_CUST-0691,Home Office,Canada,Montreal,Ontario,North America,USCA,PROD-0404,Technology,Accessories,8766.14,9,0.3,2059.13,49.22,Low
ORD-006453,2016-06-04,2016-06-08,Second Class,CUST-1241,Customer_CUST-1241,Consumer,Turkey,Ankara,Ankara,Middle East,Middle East,PROD-0478,Furniture,Bookcases,3084.25,3,0.0,954.33,38.82,Low
ORD-006454,2017-09-16,2017-09-21,Standard,CUST-1508,Customer_CUST-1508,Corporate,Japan,Nagoya,Nagoya,Asia,Asia Pacific,PROD-0291,Technology,Storage,2866.8,2,0.0,338.87,37.03,Medium
ORD-006455,2018-02-14,2018-02-20,First Class,CUST-0539,Customer_CUST-0539,Consumer,Australia,Sydney,Sydney,Asia,Asia Pacific,PROD-0379,Technology,Machines,43.52,1,0.2,15.83,51.16,Low
ORD-006456,2015-09-24,2015-09-27,First Class,CUST-0639,Customer_CUST-0639,Consumer,United States,Phoenix,Florida,North America,USCA,PROD-0031,Technology,Copiers,993.14,7,0.4,277.94,66.35,Critical
ORD-006457,2016-04-29,2016-04-30,Second Class,CUST-0098,Customer_CUST-0098,Consumer,Netherlands,Rotterdam,Rotterdam,Europe,Europe,PROD-0467,Furniture,Chairs,1348.05,1,0.0,366.52,36.86,Medium
ORD-006458,2018-08-14,2018-08-15,Second Class,CUST-1332,Customer_CUST-1332,Consumer,United States,Los Angeles,Texas,North America,USCA,PROD-0434,Technology,Accessories,8468.62,12,0.3,2578.44,28.18,Low
